"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version","fusion_ticket"
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",3,"GEN",NA,FALSE,"ROBERT C ""BOBBY"" SCOTT","D",FALSE,"TOTAL",208337,312340,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",4,"GEN",NA,FALSE,"A DONALD MCEACHIN","D",FALSE,"TOTAL",200136,346656,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",5,"GEN",NA,FALSE,"TOM A GARRETT JR","R",FALSE,"TOTAL",207758,356756,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",6,"GEN",NA,FALSE,"BOB GOODLATTE","R",FALSE,"TOTAL",225471,338409,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",7,"GEN",NA,FALSE,"DAVE BRAT","R",FALSE,"TOTAL",218057,379163,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",8,"GEN",NA,FALSE,"DONALD S BEYER JR","D",FALSE,"TOTAL",246653,360676,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",9,"GEN",NA,FALSE,"H MORGAN GRIFFITH","R",FALSE,"TOTAL",212838,310314,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",10,"GEN",NA,FALSE,"BARBARA COMSTOCK","R",FALSE,"TOTAL",210791,400083,FALSE,20230706,FALSE
2016,"VIRGINIA","VA",51,54,40,"US HOUSE",11,"GEN",NA,FALSE,"GERALD E CONNOLLY","D",FALSE,"TOTAL",247818,282003,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"GEN",NA,FALSE,"SUZAN K DELBENE","D",FALSE,"TOTAL",193619,349398,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"GEN",NA,FALSE,"RICK LARSEN","D",FALSE,"TOTAL",208314,325408,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"GEN",NA,FALSE,"JAIME HERRERA BEUTLER","R",FALSE,"TOTAL",193457,313277,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"GEN",NA,FALSE,"DAN NEWHOUSE","R",FALSE,"TOTAL",132517,229919,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"GEN",NA,FALSE,"CATHY MCMORRIS RODGERS","R",FALSE,"TOTAL",192959,323534,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"GEN",NA,FALSE,"DEREK KILMER","D",FALSE,"TOTAL",201718,327834,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"GEN",NA,FALSE,"PRAMILA JAYAPAL","D",FALSE,"TOTAL",212010,378754,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"GEN",NA,FALSE,"DAVID G REICHERT","R",FALSE,"TOTAL",193145,320865,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"GEN",NA,FALSE,"ADAM SMITH","D",FALSE,"TOTAL",205165,281482,FALSE,20230706,FALSE
2016,"WASHINGTON","WA",53,91,73,"US HOUSE",10,"GEN",NA,FALSE,"DENNY HECK","D",FALSE,"TOTAL",170460,290564,FALSE,20230706,FALSE
2016,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"GEN",NA,FALSE,"DAVID B MCKINLEY","R",FALSE,"TOTAL",163469,237003,FALSE,20230706,FALSE
2016,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"GEN",NA,FALSE,"ALEXANDER X MOONEY","R",FALSE,"TOTAL",140807,242014,FALSE,20230706,FALSE
2016,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"GEN",NA,FALSE,"EVAN H JENKINS","R",FALSE,"TOTAL",140741,207332,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",1,"GEN",NA,FALSE,"PAUL D RYAN","R",FALSE,"TOTAL",230072,354245,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",2,"GEN",NA,FALSE,"MARK POCAN","D",FALSE,"TOTAL",273537,398060,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",3,"GEN",NA,FALSE,"RON KIND","D",FALSE,"TOTAL",257401,260370,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",4,"GEN",NA,FALSE,"GWEN MOORE","D",FALSE,"TOTAL",220181,286909,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",5,"GEN",NA,FALSE,"F JAMES SENSENBRENNER JR","R",FALSE,"TOTAL",260706,390844,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",6,"GEN",NA,FALSE,"GLENN GROTHMAN","R",FALSE,"TOTAL",204147,357183,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",7,"GEN",NA,FALSE,"SEAN P DUFFY","R",FALSE,"TOTAL",223418,362271,FALSE,20230706,FALSE
2016,"WISCONSIN","WI",55,35,25,"US HOUSE",8,"GEN",NA,FALSE,"MIKE GALLAGHER","R",FALSE,"TOTAL",227892,363780,FALSE,20230706,FALSE
2016,"WYOMING","WY",56,83,68,"US HOUSE",0,"GEN",NA,FALSE,"LIZ CHENEY","R",FALSE,"TOTAL",156176,258788,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",1,"GEN",NA,FALSE,"BRADLEY BYRNE","R",FALSE,"TOTAL",153228,242617,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",2,"GEN",NA,FALSE,"MARTHA ROBY","R",FALSE,"TOTAL",138879,226230,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",3,"GEN",NA,FALSE,"MIKE ROGERS","R",FALSE,"TOTAL",147770,231915,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",4,"GEN",NA,FALSE,"ROBERT ADERHOLT","R",FALSE,"TOTAL",184255,230969,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",5,"GEN",NA,FALSE,"MO BROOKS","R",FALSE,"TOTAL",159063,260673,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",6,"GEN",NA,FALSE,"GARY PALMER","R",FALSE,"TOTAL",192542,278328,FALSE,20230706,FALSE
2018,"ALABAMA","AL",1,63,41,"US HOUSE",7,"GEN",NA,FALSE,"TERRI SEWELL","D",FALSE,"TOTAL",185010,189163,FALSE,20230706,FALSE
2018,"ALASKA","AK",2,94,81,"US HOUSE",0,"GEN",NA,FALSE,"DON YOUNG","R",FALSE,"TOTAL",149779,282166,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",1,"GEN",NA,FALSE,"TOM O'HALLERAN","D",FALSE,"TOTAL",143240,266089,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",2,"GEN",NA,FALSE,"ANN KIRKPATRICK","D",FALSE,"TOTAL",161000,294152,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",3,"GEN",NA,FALSE,"RAUL GRIJALVA","D",FALSE,"TOTAL",114650,179518,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",4,"GEN",NA,FALSE,"PAUL GOSAR","R",FALSE,"TOTAL",188842,277035,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",5,"GEN",NA,FALSE,"ANDY BIGGS","R",FALSE,"TOTAL",186037,313064,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",6,"GEN",NA,FALSE,"DAVID SCHWEIKERT","R",FALSE,"TOTAL",173140,313699,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",7,"GEN",NA,FALSE,"RUBEN GALLEGO","D",FALSE,"TOTAL",113044,132051,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",8,"GEN",NA,FALSE,"DEBBIE LESKO","R",FALSE,"TOTAL",168835,304417,FALSE,20230706,FALSE
2018,"ARIZONA","AZ",4,86,61,"US HOUSE",9,"GEN",NA,FALSE,"GREG STANTON","D",FALSE,"TOTAL",159583,261245,FALSE,20230706,FALSE
2018,"ARKANSAS","AR",5,71,42,"US HOUSE",1,"GEN",NA,FALSE,"RICK CRAWFORD","R",FALSE,"TOTAL",138757,201245,FALSE,20230706,FALSE
2018,"ARKANSAS","AR",5,71,42,"US HOUSE",2,"GEN",NA,FALSE,"FRENCH HILL","R",FALSE,"TOTAL",132125,253453,FALSE,20230706,FALSE
2018,"ARKANSAS","AR",5,71,42,"US HOUSE",3,"GEN",NA,FALSE,"STEVE WOMACK","R",FALSE,"TOTAL",148717,229708,FALSE,20230706,FALSE
2018,"ARKANSAS","AR",5,71,42,"US HOUSE",4,"GEN",NA,FALSE,"BRUCE WESTERMAN","R",FALSE,"TOTAL",136740,204892,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",1,"GEN",NA,FALSE,"DOUG LA MALFA","R",FALSE,"TOTAL",160046,291594,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",2,"GEN",NA,FALSE,"JARED HUFFMAN","D",FALSE,"TOTAL",243081,315657,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",3,"GEN",NA,FALSE,"JOHN GARAMENDI","D",FALSE,"TOTAL",134875,232251,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",4,"GEN",NA,FALSE,"TOM MCCLINTOCK","R",FALSE,"TOTAL",184401,340654,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",5,"GEN",NA,FALSE,"MIKE THOMPSON","D",FALSE,"TOTAL",205860,261018,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",6,"GEN",NA,FALSE,"DORIS MATSUI","D",FALSE,"TOTAL",162411,201939,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",7,"GEN",NA,FALSE,"AMI BERA","D",FALSE,"TOTAL",155016,281617,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",8,"GEN",NA,FALSE,"PAUL COOK","R",FALSE,"TOTAL",102415,170785,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",9,"GEN",NA,FALSE,"JERRY MCNERNEY","D",FALSE,"TOTAL",113414,200763,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",10,"GEN",NA,FALSE,"JOSH HARDER","D",FALSE,"TOTAL",115945,221900,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",11,"GEN",NA,FALSE,"MARK DESAULNIER","D",FALSE,"TOTAL",204369,275681,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",12,"GEN",NA,FALSE,"NANCY PELOSI","D",FALSE,"TOTAL",275292,317072,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",13,"GEN",NA,FALSE,"BARBARA LEE","D",FALSE,"TOTAL",260580,294837,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",14,"GEN",NA,FALSE,"JACKIE SPEIER","D",FALSE,"TOTAL",211384,266823,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",15,"GEN",NA,FALSE,"ERIC SWALWELL","D",FALSE,"TOTAL",177989,243929,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",16,"GEN",NA,FALSE,"JIM COSTA","D",FALSE,"TOTAL",82266,142959,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",17,"GEN",NA,FALSE,"RO KHANNA","D",FALSE,"TOTAL",159105,211162,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",18,"GEN",NA,FALSE,"ANNA G ESHOO","D",FALSE,"TOTAL",225142,302238,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",19,"GEN",NA,FALSE,"ZOE LOFGREN","D",FALSE,"TOTAL",162496,220319,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",20,"GEN",NA,FALSE,"JIMMY PANETTA","D",FALSE,"TOTAL",183677,225721,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",21,"GEN",NA,FALSE,"TJ COX","D",FALSE,"TOTAL",57239,113616,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",22,"GEN",NA,FALSE,"DEVIN G NUNES","R",FALSE,"TOTAL",117243,222379,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",23,"GEN",NA,FALSE,"KEVIN MCCARTHY","R",FALSE,"TOTAL",131113,205774,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",24,"GEN",NA,FALSE,"SALUD CARBAJAL","D",FALSE,"TOTAL",166550,284431,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",25,"GEN",NA,FALSE,"KATIE HILL","D",FALSE,"TOTAL",133209,245022,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",26,"GEN",NA,FALSE,"JULIA BROWNLEY","D",FALSE,"TOTAL",158216,255426,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",27,"GEN",NA,FALSE,"JUDY CHU","D",FALSE,"TOTAL",160504,202636,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",28,"GEN",NA,FALSE,"ADAM B SCHIFF","D",FALSE,"TOTAL",196662,250934,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",29,"GEN",NA,FALSE,"TONY CARDENAS","D",FALSE,"TOTAL",124697,154692,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",30,"GEN",NA,FALSE,"BRAD SHERMAN","D",FALSE,"TOTAL",191573,260993,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",31,"GEN",NA,FALSE,"PETE AGUILAR","D",FALSE,"TOTAL",110143,187495,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",32,"GEN",NA,FALSE,"GRACE FLORES NAPOLITANO","D",FALSE,"TOTAL",121759,177031,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",33,"GEN",NA,FALSE,"TED W LIEU","D",FALSE,"TOTAL",219091,312860,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",34,"GEN",NA,FALSE,"JIMMY GOMEZ","D",FALSE,"TOTAL",110195,151906,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",35,"GEN",NA,FALSE,"NORMA J TORRES","D",FALSE,"TOTAL",103420,149024,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",36,"GEN",NA,FALSE,"RAUL RUIZ","D",FALSE,"TOTAL",122169,207008,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",37,"GEN",NA,FALSE,"KAREN BASS","D",FALSE,"TOTAL",210555,236378,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",38,"GEN",NA,FALSE,"LINDA T SANCHEZ","D",FALSE,"TOTAL",139188,202156,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",39,"GEN",NA,FALSE,"GIL CISNEROS","D",FALSE,"TOTAL",126002,244393,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",40,"GEN",NA,FALSE,"LUCILLE ROYBAL-ALLARD","D",FALSE,"TOTAL",93938,121449,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",41,"GEN",NA,FALSE,"MARK TAKANO","D",FALSE,"TOTAL",108227,166248,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",42,"GEN",NA,FALSE,"KEN CALVERT","R",FALSE,"TOTAL",131040,231932,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",43,"GEN",NA,FALSE,"MAXINE WATERS","D",FALSE,"TOTAL",152272,196052,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",44,"GEN",NA,FALSE,"NANETTE DIAZ BARRAGAN","D",FALSE,"TOTAL",97944,143322,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",45,"GEN",NA,FALSE,"KATIE PORTER","D",FALSE,"TOTAL",158906,305289,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",46,"GEN",NA,FALSE,"LOU CORREA","D",FALSE,"TOTAL",102278,147916,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",47,"GEN",NA,FALSE,"ALAN LOWENTHAL","D",FALSE,"TOTAL",143354,221036,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",48,"GEN",NA,FALSE,"HARLEY ROUDA","D",FALSE,"TOTAL",157837,294736,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",49,"GEN",NA,FALSE,"MIKE LEVIN","D",FALSE,"TOTAL",166453,295030,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",50,"GEN",NA,FALSE,"DUNCAN HUNTER","R",FALSE,"TOTAL",134362,259810,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",51,"GEN",NA,FALSE,"JUAN VARGAS","D",FALSE,"TOTAL",109527,153828,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",52,"GEN",NA,FALSE,"SCOTT PETERS","D",FALSE,"TOTAL",188992,296007,FALSE,20230706,FALSE
2018,"CALIFORNIA","CA",6,93,71,"US HOUSE",53,"GEN",NA,FALSE,"SUSAN A DAVIS","D",FALSE,"TOTAL",185667,268794,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",1,"GEN",NA,FALSE,"DIANA DEGETTE","D",FALSE,"TOTAL",272886,369693,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",2,"GEN",NA,FALSE,"JOE NEGUSE","D",FALSE,"TOTAL",259608,430614,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",3,"GEN",NA,FALSE,"SCOTT R TIPTON","R",FALSE,"TOTAL",173205,336189,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",4,"GEN",NA,FALSE,"KEN BUCK","R",FALSE,"TOTAL",224038,369582,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",5,"GEN",NA,FALSE,"DOUG LAMBORN","R",FALSE,"TOTAL",184002,322645,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",6,"GEN",NA,FALSE,"JASON CROW","D",FALSE,"TOTAL",187639,346817,FALSE,20230706,FALSE
2018,"COLORADO","CO",8,84,62,"US HOUSE",7,"GEN",NA,FALSE,"ED PERLMUTTER","D",FALSE,"TOTAL",204260,338006,FALSE,20230706,FALSE
2018,"CONNECTICUT","CT",9,16,1,"US HOUSE",1,"GEN",NA,FALSE,"JOHN B LARSON","D",FALSE,"TOTAL",166155,274140,FALSE,20230706,TRUE
2018,"CONNECTICUT","CT",9,16,1,"US HOUSE",2,"GEN",NA,FALSE,"JOE COURTNEY","D",FALSE,"TOTAL",167659,289114,FALSE,20230706,TRUE
2018,"CONNECTICUT","CT",9,16,1,"US HOUSE",3,"GEN",NA,FALSE,"ROSA L DELAURO","D",FALSE,"TOTAL",163211,270239,FALSE,20230706,TRUE
2018,"CONNECTICUT","CT",9,16,1,"US HOUSE",4,"GEN",NA,FALSE,"JIM HIMES","D",FALSE,"TOTAL",168726,275651,FALSE,20230706,FALSE
2018,"CONNECTICUT","CT",9,16,1,"US HOUSE",5,"GEN",NA,FALSE,"JAHANA HAYES","D",FALSE,"TOTAL",142901,270664,FALSE,20230706,TRUE
2018,"DELAWARE","DE",10,51,11,"US HOUSE",0,"GEN",NA,FALSE,"LISA BLUNT ROCHESTER","D",FALSE,"TOTAL",227353,352737,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",1,"GEN",NA,FALSE,"MATT GAETZ","R",FALSE,"TOTAL",216189,322388,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",2,"GEN",NA,FALSE,"NEAL DUNN","R",FALSE,"TOTAL",199335,295568,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",3,"GEN",NA,FALSE,"TED YOHO","R",FALSE,"TOTAL",176616,306496,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",4,"GEN",NA,FALSE,"JOHN H RUTHERFORD","R",FALSE,"TOTAL",248420,381249,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",5,"GEN",NA,FALSE,"AL LAWSON","D",FALSE,"TOTAL",180527,270326,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",6,"GEN",NA,FALSE,"MICHAEL WALTZ","R",FALSE,"TOTAL",187891,333649,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",7,"GEN",NA,FALSE,"STEPHANIE MURPHY","D",FALSE,"TOTAL",183113,317398,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",8,"GEN",NA,FALSE,"BILL POSEY","R",FALSE,"TOTAL",218112,360527,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",9,"GEN",NA,FALSE,"DARREN SOTO","D",FALSE,"TOTAL",172172,296737,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",10,"GEN",NA,FALSE,"VAL DEMINGS","D",FALSE,"TOTAL",1,1,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",11,"GEN",NA,FALSE,"DANIEL WEBSTER","R",FALSE,"TOTAL",239395,367506,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",12,"GEN",NA,FALSE,"GUS MICHAEL BILIRAKIS","R",FALSE,"TOTAL",194564,334918,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",13,"GEN",NA,FALSE,"CHARLIE CRIST","D",FALSE,"TOTAL",182717,316971,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",14,"GEN",NA,FALSE,"KATHY CASTOR","D",FALSE,"TOTAL",1,1,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",15,"GEN",NA,FALSE,"ROSS SPANO","R",FALSE,"TOTAL",151380,285532,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",16,"GEN",NA,FALSE,"VERN BUCHANAN","R",FALSE,"TOTAL",197483,361946,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",17,"GEN",NA,FALSE,"GREG STEUBE","R",FALSE,"TOTAL",193326,310520,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",18,"GEN",NA,FALSE,"BRIAN MAST","R",FALSE,"TOTAL",185905,342359,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",19,"GEN",NA,FALSE,"FRANCIS ROONEY","R",FALSE,"TOTAL",211465,339607,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",20,"GEN",NA,FALSE,"ALCEE L HASTINGS","D",FALSE,"TOTAL",202659,202824,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",21,"GEN",NA,FALSE,"LOIS FRANKEL","D",FALSE,"TOTAL",1,1,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",22,"GEN",NA,FALSE,"TED DEUTCH","D",FALSE,"TOTAL",184634,297683,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",23,"GEN",NA,FALSE,"DEBBIE WASSERMAN SCHULTZ","D",FALSE,"TOTAL",161611,276366,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",24,"GEN",NA,FALSE,"FREDERICA WILSON","D",FALSE,"TOTAL",1,1,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",25,"GEN",NA,FALSE,"MARIO DIAZ-BALART","R",FALSE,"TOTAL",128672,212845,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",26,"GEN",NA,FALSE,"DEBBIE MUCARSEL-POWELL","D",FALSE,"TOTAL",119797,235475,FALSE,20230706,FALSE
2018,"FLORIDA","FL",12,59,43,"US HOUSE",27,"GEN",NA,FALSE,"DONNA SHALALA","D",FALSE,"TOTAL",130743,252586,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",1,"GEN",NA,FALSE,"EARL L ""BUDDY"" CARTER","R",FALSE,"TOTAL",144741,250683,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",2,"GEN",NA,FALSE,"SANFORD BISHOP","D",FALSE,"TOTAL",136699,229171,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",3,"GEN",NA,FALSE,"DREW FERGUSON","R",FALSE,"TOTAL",191996,293006,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",4,"GEN",NA,FALSE,"HENRY C ""HANK"" JOHNSON JR","D",FALSE,"TOTAL",227717,288809,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",5,"GEN",NA,FALSE,"JOHN R LEWIS","D",FALSE,"TOTAL",275406,275406,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",6,"GEN",NA,FALSE,"LUCY MCBATH","D",FALSE,"TOTAL",160139,317014,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",7,"GEN",NA,FALSE,"ROB WOODALL","R",FALSE,"TOTAL",140430,280441,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",8,"GEN",NA,FALSE,"AUSTIN SCOTT","R",FALSE,"TOTAL",198152,198152,FALSE,20230706,FALSE
2018,"GEORGIA","GA",13,58,44,"US HOUSE",9,"GEN",NA,FALSE,"DOUG COLLINS","R",FALSE,"TOTAL",224661,282573,FALSE,20230706,FALSE
